,requests,requests_duration_mean,num_pods,pod_cpu_limit,node_cores,node_mem,pod_mem_limit,pod_util_cpu_avg,pod_util_mem_avg,total_cpu_util,total_mem_util
58,2924.0,1.460692581395349,1,2.0,2.0,7.799198150634766,7.799198150634766,0.013,0.024139404296875,0.013,0.024139404296875
59,2927.0,1.5978008114109974,1,1.0,2.0,7.799198150634766,0.48828125,0.001,0.014179229736328125,0.001,0.014179229736328125
60,2954.0,1.3920990775220048,1,2.0,4.0,15.674213409423828,3.90625,0.001,0.014125823974609375,0.001,0.014125823974609375
61,2962.0,1.7515062498311968,1,0.2,4.0,15.674213409423828,0.1953125,0.001,0.013385772705078127,0.001,0.013385772705078127
62,2992.0,2.3668129351604272,1,0.1,4.0,15.674213409423828,0.09765625,0.001,0.014133453369140623,0.001,0.014133453369140623
63,3028.0,2.095643948150594,1,0.5,2.0,7.799198150634766,0.48828125,0.001,0.014163970947265625,0.001,0.014163970947265625
64,3057.0,1.476998359502785,1,1.0,1.0,0.4793853759765625,0.4793853759765625,0.011,0.029827117919921875,0.011,0.029827117919921875
65,3100.0,1510.9676081306495,1,0.1,2.0,7.799198150634766,0.09765625,0.07700000000000001,0.06101608276367187,0.07700000000000001,0.06101608276367187
66,3112.0,1.9432626031491003,1,2.0,2.0,3.8617095947265625,3.8617095947265625,0.014,0.023471832275390625,0.014,0.023471832275390625
67,3138.0,3.084201814850225,3,0.1,2.0,7.799198150634766,0.09765625,0.010333333333333333,0.014769236246744793,0.031,0.044307708740234375
68,3226.0,2.3823704593924395,2,1.0,4.0,15.674213409423828,1.953125,0.01,0.016054153442382812,0.02,0.032108306884765625
69,3278.0,2.0051154670530873,1,1.0,2.0,7.799198150634766,1.953125,0.016,0.02289581298828125,0.016,0.02289581298828125
70,3366.0,2.108002369578131,2,1.0,4.0,15.674213409423828,0.48828125,0.012,0.01534843444824219,0.024,0.03069686889648438
71,3393.0,1.4821581794871832,1,1.0,4.0,15.674213409423828,0.48828125,0.013,0.02506256103515625,0.013,0.02506256103515625
72,3441.0,1.4087439046788703,1,1.0,1.0,1.9559326171875,1.9559326171875,0.017,0.026275634765625,0.017,0.026275634765625
73,3508.0,1.7055860019954399,3,0.5,4.0,15.674213409423828,0.48828125,0.01,0.015665690104166664,0.03,0.04699707031249999
74,3519.0,1.9302954711565767,1,0.2,2.0,7.799198150634766,0.1953125,0.020000000000000004,0.02471542358398438,0.020000000000000004,0.02471542358398438
75,3558.0,4.145638090781339,2,0.1,2.0,7.799198150634766,0.09765625,0.013000000000000001,0.014844894409179688,0.026000000000000002,0.029689788818359375
76,3615.0,1.54699090373444,1,1.0,2.0,7.799198150634766,0.9765625,0.024,0.027130126953125,0.024,0.027130126953125
77,3663.0,3.3220129358449197,2,1.0,2.0,7.799198150634766,0.48828125,0.0115,0.015289306640625,0.023,0.03057861328125
78,3668.0,1.8840690556161404,1,0.1,2.0,7.799198150634766,0.09765625,0.016,0.023479461669921875,0.016,0.023479461669921875
79,3757.0,2.0542229659302595,1,1.0,2.0,7.799198150634766,0.9765625,0.018,0.025157928466796875,0.018,0.025157928466796875
80,3823.0,2.2359791692388242,2,0.5,2.0,7.799198150634766,0.48828125,0.0655,0.05049324035644531,0.131,0.10098648071289062
81,3893.0,1.300939690213201,1,1.0,2.0,3.8617095947265625,0.48828125,0.025,0.0275115966796875,0.025,0.0275115966796875
82,3908.0,1.3707111542988764,1,1.0,2.0,7.799198150634766,0.48828125,0.024,0.02378082275390625,0.024,0.02378082275390625
83,4005.0,1.4390537960049912,1,1.0,4.0,15.674213409423828,1.953125,0.022,0.03055953979492187,0.022,0.03055953979492187
84,4027.0,1.4233381119940394,1,1.0,2.0,3.8617095947265625,0.9765625,0.024,0.02606964111328125,0.024,0.02606964111328125
85,4037.0,2.0280813168194123,2,0.2,4.0,15.674213409423828,0.1953125,0.0115,0.015787124633789066,0.023,0.03157424926757813
86,4068.0,3.0910410877581143,3,0.1,4.0,15.674213409423828,0.09765625,0.011666666666666665,0.015256245930989582,0.034999999999999996,0.04576873779296875
87,4145.0,1.702804165500604,1,0.2,4.0,15.674213409423828,0.1953125,0.021,0.02922821044921875,0.021,0.02922821044921875
88,4167.0,1.3090141029517612,1,2.0,4.0,15.674213409423828,3.90625,0.023,0.027873992919921875,0.023,0.027873992919921875
89,4207.0,4.856281173520312,1,0.1,4.0,15.674213409423828,0.09765625,0.020000000000000004,0.029655456542968747,0.020000000000000004,0.029655456542968747
90,4228.0,2.13563702270576,1,0.5,2.0,7.799198150634766,0.48828125,0.026,0.030807495117187503,0.026,0.030807495117187503
91,4310.0,2.2032639167053367,3,0.1,2.0,7.799198150634766,0.09765625,0.013666666666666669,0.01797103881835937,0.04100000000000001,0.05391311645507811
92,4359.0,1.4070082305574645,1,1.0,1.0,0.4793853759765625,0.4793853759765625,0.019,0.031726837158203125,0.019,0.031726837158203125
93,4360.0,2.049556636009183,1,2.0,2.0,3.8617095947265625,3.8617095947265625,0.023,0.0267181396484375,0.023,0.0267181396484375
94,4393.0,3.9390314359207808,3,0.2,2.0,7.799198150634766,0.1953125,0.045,0.048215230305989586,0.135,0.14464569091796875
95,4399.0,216.8102335496705,1,1.0,2.0,3.8617095947265625,0.9765625,0.026,0.03557586669921875,0.026,0.03557586669921875
96,4434.0,42.16337079927836,2,0.2,2.0,7.799198150634766,0.1953125,0.061,0.04934883117675781,0.122,0.09869766235351562
97,4461.0,2.6378469392512915,2,1.0,4.0,15.674213409423828,1.953125,0.015,0.023666381835937503,0.03,0.04733276367187501
98,4478.0,1.6658246275122826,1,1.0,2.0,7.799198150634766,1.953125,0.031,0.03058242797851562,0.031,0.03058242797851562
99,4486.0,1.3113120546143593,1,2.0,2.0,7.799198150634766,7.799198150634766,0.019,0.021503448486328125,0.019,0.021503448486328125
100,4514.0,1.851024813912271,2,0.1,4.0,15.674213409423828,0.09765625,0.011000000000000001,0.018825531005859375,0.022000000000000002,0.03765106201171875
101,4532.0,1.5341403742277124,1,1.0,2.0,7.799198150634766,0.48828125,0.03,0.031581878662109375,0.03,0.031581878662109375
102,4557.0,1.4484250989686156,1,1.0,4.0,15.674213409423828,0.48828125,0.026,0.03527069091796875,0.026,0.03527069091796875
103,4597.0,1.7242497402653947,1,1.0,4.0,15.674213409423828,1.953125,0.019,0.016635894775390625,0.019,0.016635894775390625
104,4634.0,1.2349224147604632,1,1.0,4.0,15.674213409423828,0.9765625,0.017,0.019374847412109375,0.017,0.019374847412109375
105,4651.0,1.7178544611911395,3,0.5,4.0,15.674213409423828,0.48828125,0.01,0.020001729329427082,0.03,0.06000518798828125
106,4662.0,1.5061585261690338,1,1.0,2.0,3.8617095947265625,1.953125,0.034,0.03156280517578125,0.034,0.03156280517578125
107,4686.0,2.20916967157491,2,1.0,4.0,15.674213409423828,0.48828125,0.013999999999999999,0.024080276489257812,0.027999999999999997,0.048160552978515625
108,4715.0,1.4142385745493107,1,1.0,1.0,1.9559326171875,1.9559326171875,0.027,0.03717803955078125,0.027,0.03717803955078125
109,4748.0,6.286563178601512,2,0.1,2.0,7.799198150634766,0.09765625,0.016,0.022861480712890625,0.032,0.04572296142578125
110,4758.0,1.9236872416981972,1,0.2,2.0,7.799198150634766,0.1953125,0.031,0.03620147705078125,0.031,0.03620147705078125
111,4788.0,1.3803242050960733,1,1.0,2.0,7.799198150634766,0.9765625,0.03,0.035221099853515625,0.03,0.035221099853515625
112,4860.0,1.9972910065843688,3,1.0,4.0,15.674213409423828,0.48828125,0.01,0.014400482177734377,0.03,0.04320144653320313
113,4891.0,2.437507154978535,2,1.0,2.0,7.799198150634766,0.48828125,0.013999999999999999,0.022844314575195312,0.027999999999999997,0.045688629150390625
114,4924.0,2.0782725978878953,1,0.1,2.0,7.799198150634766,0.09765625,0.022000000000000002,0.02637481689453125,0.022000000000000002,0.02637481689453125
115,4994.0,1.994744343412089,1,0.5,4.0,15.674213409423828,0.48828125,0.022,0.03155517578125,0.022,0.03155517578125
116,5002.0,1.7255651327468968,1,1.0,2.0,7.799198150634766,0.9765625,0.027,0.035594940185546875,0.027,0.035594940185546875
117,5012.0,1.811290580407019,1,2.0,4.0,15.674213409423828,7.8125,0.016,0.018230438232421875,0.016,0.018230438232421875
118,5079.0,1.304021899980309,1,1.0,2.0,3.8617095947265625,0.48828125,0.029,0.03570556640625,0.029,0.03570556640625
119,5097.0,1.4692139966647013,1,1.0,2.0,7.799198150634766,0.48828125,0.028,0.031589508056640625,0.028,0.031589508056640625
120,5147.0,1.429005050903438,1,1.0,4.0,15.674213409423828,1.953125,0.025,0.029964447021484375,0.025,0.029964447021484375
121,5214.0,2.4578502520138095,2,1.0,2.0,7.799198150634766,0.9765625,0.011,0.01734161376953125,0.022,0.0346832275390625
122,5252.0,2.4609094289794338,3,0.1,4.0,15.674213409423828,0.09765625,0.010333333333333335,0.022113800048828125,0.031000000000000007,0.06634140014648438
123,5291.0,1.6251534978265005,2,1.0,4.0,15.674213409423828,0.9765625,0.015,0.017038345336914062,0.03,0.034076690673828125
124,5304.0,2.388463950791854,2,0.2,4.0,15.674213409423828,0.1953125,0.015000000000000003,0.025232315063476562,0.030000000000000006,0.050464630126953125
125,5406.0,2.38216165316315,1,0.1,4.0,15.674213409423828,0.09765625,0.028000000000000004,0.035221099853515625,0.028000000000000004,0.035221099853515625
126,5406.0,1.3000390203477643,1,2.0,4.0,15.674213409423828,3.90625,0.026,0.03420257568359375,0.026,0.03420257568359375
127,5436.0,1.8260390664091233,1,0.2,4.0,15.674213409423828,0.1953125,0.027000000000000003,0.036037445068359375,0.027000000000000003,0.036037445068359375
128,5451.0,2.3700192463768084,3,0.2,2.0,7.799198150634766,0.1953125,0.010666666666666665,0.015388488769531248,0.031999999999999994,0.04616546630859374
129,5504.0,2.4890824761991235,1,0.5,2.0,7.799198150634766,0.48828125,0.029,0.03603363037109375,0.029,0.03603363037109375
130,5530.0,2.280811582459308,2,0.2,2.0,7.799198150634766,0.1953125,0.013000000000000001,0.015954971313476562,0.026000000000000002,0.031909942626953125
131,5546.0,2.159286778939774,2,0.5,2.0,7.799198150634766,0.48828125,0.013000000000000001,0.01641845703125,0.026000000000000002,0.0328369140625
